540,10,7480.8,-130,1496.2,-130,1366.2
540,20,6576.7,-160,1315.3,-160,1155.3
540,30,8204.8,-180,1641,-180,1461
550,10,7450.6,-160,1490.1,-160,1330.1
550,20,7530.7,-200,1506.1,-200,1306.1
550,30,7684.5,-210,1536.9,-210,1326.9
560,10,6587.6,-180,1317.5,-180,1137.5
560,20,7876.4,-240,1575.3,-240,1335.3
560,30,7374.5,-270,1474.9,-270,1204.9
