8192.8,-220.18,1638.6,-220.18,1418.4
8146.8,-210.24,1629.4,-210.24,1419.1
8146.8,-210.24,1629.4,-210.24,1419.1
8107.1,-220.83,1621.4,-220.83,1400.6
8061.9,-208.33,1612.4,-208.33,1404.1
7651.9,-235.48,1530.4,-235.48,1294.9
8127.1,-201.13,1625.4,-201.13,1424.3
8114.3,-214.72,1622.9,-214.72,1408.1
8117.4,-215.88,1623.5,-215.88,1407.6
8113.6,-204.88,1622.7,-204.88,1417.8
