540,10,2354.1,-60,470.82,-60,410.82
540,20,2100.8,-80,420.16,-80,340.16
540,30,3454.5,-90,690.91,-90,600.91
550,10,2736.5,-110,547.31,-110,437.31
550,20,3217,-120,643.4,-120,523.4
550,30,4245.6,-120,849.12,-120,729.12
560,10,3358.3,-130,671.66,-130,541.66
560,20,3815.7,-140,763.14,-140,623.14
560,30,5263,-150,1052.6,-150,902.61
