540,10,7480.8,-130,26931,-1162.6,25768
540,20,6576.7,-160,23676,-1430.9,22245
540,30,8204.8,-180,29537,-1609.7,27928
550,10,7450.6,-160,26822,-1430.9,25391
550,20,7530.7,-200,27111,-1788.6,25322
550,30,7684.5,-210,27664,-1878,25786
560,10,6587.6,-180,23715,-1609.7,22106
560,20,7876.4,-240,28355,-2146.3,26209
560,30,7374.5,-270,26548,-2414.6,24134
