320,10,6936.6,-220,1387.3,-220,1167.3
320,20,7377.6,-220,1475.5,-220,1255.5
320,30,7835.7,-210,1567.1,-210,1357.1
330,10,6854.7,-220,1370.9,-220,1150.9
330,20,7893.2,-200,1578.6,-200,1378.6
330,30,7592.1,-210,1518.4,-210,1308.4
340,10,7217.4,-230,1443.5,-230,1213.5
340,20,8031.8,-240,1606.4,-240,1366.4
340,30,8029.1,-240,1605.8,-240,1365.8
