10248,-331.94,2049.5,-331.94,1717.6
10731,-307.91,2146.1,-307.91,1838.2
10634,-307.73,2126.7,-307.73,1819
9883.1,-318.9,1976.6,-318.9,1657.7
11310,-262.02,2262,-262.02,2000
10113,-313.57,2022.6,-313.57,1709.1
10058,-319.3,2011.6,-319.3,1692.3
9902.4,-305.46,1980.5,-305.46,1675
10718,-319.18,2143.6,-319.18,1824.4
11280,-303.58,2255.9,-303.58,1952.4
