0
0
0
0
0
0
2.299999952
4.099999905
5.800000191
0
0
0
0
0
0
0
7.599999905
0
0
0
0
0
0
4.599999905
60.40000153
29.20000076
0
0
0
0
0
3.5
0
0
0
0
0
0
8.399999619
0
0
0
0
0
0
0
0
8.899999619
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
82.5
0
0
1.5
0
0
0
0
0
0
